interaction_id,user_id,product_id,event_type,device,timestamp,session_id
INT_006440,U0168,5,click,desktop_browser,2025-12-30 12:07:24,SESS_41604
INT_002234,U0179,16,click,desktop_browser,2025-12-30 12:08:54,SESS_26843
INT_007776,U0326,12,view,desktop_browser,2025-12-30 12:11:08,SESS_23589
INT_005964,U0153,14,click,mobile_app,2025-12-30 12:17:07,SESS_30277
INT_004820,U0421,2,purchase,desktop_browser,2025-12-30 12:18:44,SESS_14849
INT_008741,U0192,13,add_to_cart,mobile_app,2025-12-30 12:32:13,SESS_13664
INT_000065,U0450,14,view,desktop_browser,2025-12-30 12:38:01,SESS_74973
INT_004714,U0174,12,view,desktop_browser,2025-12-30 12:39:30,SESS_75796
INT_002957,U0248,15,view,desktop_browser,2025-12-30 12:44:46,SESS_79657
INT_001259,U0018,2,view,mobile_app,2025-12-30 12:45:46,SESS_65773
INT_002478,U0248,15,purchase,mobile_app,2025-12-30 12:50:08,SESS_58310
INT_000502,U0241,9,click,mobile_app,2025-12-30 12:53:35,SESS_37685
INT_006780,U0332,8,view,mobile_app,2025-12-30 12:59:04,SESS_20622
INT_004042,U0178,20,purchase,mobile_app,2025-12-30 13:17:36,SESS_64186
INT_005838,U0288,18,click,mobile_app,2025-12-30 13:37:48,SESS_12499
INT_000176,U0185,20,view,desktop_browser,2025-12-30 13:42:15,SESS_57735
INT_001770,U0149,5,view,desktop_browser,2025-12-30 13:44:42,SESS_31478
INT_001099,U0239,15,add_to_cart,mobile_app,2025-12-30 13:47:55,SESS_90526
INT_007614,U0265,4,view,mobile_app,2025-12-30 13:52:53,SESS_77508
INT_009850,U0062,13,view,mobile_app,2025-12-30 13:54:27,SESS_69215
INT_008346,U0268,20,view,desktop_browser,2025-12-30 13:55:21,SESS_56627
INT_004942,U0007,5,view,desktop_browser,2025-12-30 14:04:27,SESS_96264
INT_006506,U0227,8,purchase,mobile_app,2025-12-30 14:05:57,SESS_71340
INT_004451,U0152,2,view,mobile_app,2025-12-30 14:11:39,SESS_19726
INT_000392,U0369,17,view,mobile_app,2025-12-30 14:23:05,SESS_28682
INT_002313,U0062,11,view,mobile_app,2025-12-30 14:23:12,SESS_15950
INT_008600,U0487,1,add_to_cart,mobile_app,2025-12-30 14:25:25,SESS_41789
INT_005753,U0184,18,click,mobile_app,2025-12-30 14:28:10,SESS_11701
INT_001683,U0115,16,click,mobile_app,2025-12-30 14:28:41,SESS_75097
INT_000522,U0405,1,view,desktop_browser,2025-12-30 14:31:07,SESS_67049
INT_004875,U0494,15,click,mobile_app,2025-12-30 14:33:32,SESS_14596
INT_005572,U0415,7,view,mobile_app,2025-12-30 14:33:58,SESS_15064
INT_003218,U0174,7,view,mobile_app,2025-12-30 14:34:03,SESS_84456
INT_006986,U0419,14,view,desktop_browser,2025-12-30 14:39:00,SESS_66365
INT_002865,U0247,2,view,mobile_app,2025-12-30 14:39:17,SESS_70561
INT_005757,U0210,2,view,desktop_browser,2025-12-30 14:41:39,SESS_93070
INT_002096,U0083,14,view,desktop_browser,2025-12-30 14:45:12,SESS_54450
INT_004591,U0343,19,view,mobile_app,2025-12-30 14:45:56,SESS_91200
INT_009633,U0283,13,view,desktop_browser,2025-12-30 14:54:52,SESS_17796
INT_005515,U0343,6,view,mobile_app,2025-12-30 15:16:23,SESS_56884
INT_000467,U0038,14,view,mobile_app,2025-12-30 15:22:58,SESS_91889
INT_005494,U0325,4,view,mobile_app,2025-12-30 15:31:46,SESS_38358
INT_001158,U0019,3,view,desktop_browser,2025-12-30 15:41:49,SESS_44708
INT_001350,U0412,18,view,mobile_app,2025-12-30 15:42:05,SESS_85609
INT_000109,U0482,3,view,mobile_app,2025-12-30 15:48:20,SESS_42950
INT_001691,U0130,10,view,mobile_app,2025-12-30 15:51:43,SESS_17801
INT_003238,U0027,15,view,mobile_app,2025-12-30 15:53:20,SESS_20048
INT_006250,U0029,13,purchase,desktop_browser,2025-12-30 15:54:18,SESS_64157
INT_001950,U0310,5,click,mobile_app,2025-12-30 15:58:43,SESS_91917
INT_002571,U0500,1,view,mobile_app,2025-12-30 15:58:49,SESS_58099
INT_004730,U0301,10,view,desktop_browser,2025-12-30 16:01:05,SESS_52988
INT_003112,U0187,14,view,mobile_app,2025-12-30 16:08:24,SESS_94152
INT_004270,U0395,13,click,desktop_browser,2025-12-30 16:08:40,SESS_81723
INT_009335,U0353,13,view,desktop_browser,2025-12-30 16:27:10,SESS_84587
INT_006188,U0259,4,click,mobile_app,2025-12-30 16:29:36,SESS_26482
INT_004509,U0125,7,view,mobile_app,2025-12-30 16:33:46,SESS_60116
INT_008232,U0136,11,view,mobile_app,2025-12-30 16:38:13,SESS_20658
INT_003257,U0467,4,view,mobile_app,2025-12-30 16:49:56,SESS_23486
INT_006660,U0228,18,view,mobile_app,2025-12-30 16:56:08,SESS_71676
INT_007273,U0305,1,view,desktop_browser,2025-12-30 16:59:27,SESS_31862
INT_006480,U0270,18,click,desktop_browser,2025-12-30 17:18:56,SESS_60790
INT_007023,U0145,4,view,mobile_app,2025-12-30 17:23:11,SESS_40221
INT_005667,U0251,19,add_to_cart,mobile_app,2025-12-30 17:24:59,SESS_78120
INT_008402,U0278,11,view,mobile_app,2025-12-30 17:31:38,SESS_75604
INT_009519,U0116,17,click,mobile_app,2025-12-30 17:37:14,SESS_15257
INT_003283,U0038,16,click,mobile_app,2025-12-30 17:45:49,SESS_66874
INT_004112,U0100,15,view,desktop_browser,2025-12-30 17:52:40,SESS_40060
INT_001849,U0009,14,view,desktop_browser,2025-12-30 18:06:21,SESS_25655
INT_003249,U0193,12,view,desktop_browser,2025-12-30 18:06:58,SESS_33097
INT_009698,U0423,10,view,mobile_app,2025-12-30 18:08:01,SESS_89411
INT_009730,U0042,7,click,mobile_app,2025-12-30 18:09:33,SESS_31928
INT_001368,U0214,2,click,mobile_app,2025-12-30 18:12:45,SESS_69697
INT_002566,U0218,18,view,mobile_app,2025-12-30 18:13:43,SESS_21141
INT_002352,U0375,12,view,desktop_browser,2025-12-30 18:13:53,SESS_93421
INT_006004,U0223,5,view,desktop_browser,2025-12-30 18:15:27,SESS_71985
INT_005738,U0396,20,view,desktop_browser,2025-12-30 18:17:18,SESS_72708
INT_008127,U0338,7,view,mobile_app,2025-12-30 18:21:28,SESS_52681
INT_003203,U0123,13,add_to_cart,desktop_browser,2025-12-30 18:21:35,SESS_20277
INT_001093,U0100,17,view,mobile_app,2025-12-30 18:29:55,SESS_79832
INT_002336,U0162,10,click,mobile_app,2025-12-30 18:34:19,SESS_36591
INT_003452,U0420,4,click,desktop_browser,2025-12-30 18:38:15,SESS_20073
INT_006401,U0342,6,add_to_cart,desktop_browser,2025-12-30 18:48:27,SESS_33708
INT_005912,U0477,12,view,desktop_browser,2025-12-30 18:50:37,SESS_85355
INT_003397,U0410,8,view,desktop_browser,2025-12-30 18:51:33,SESS_94564
INT_000422,U0061,14,view,mobile_app,2025-12-30 18:56:45,SESS_64337
INT_004753,U0415,18,click,desktop_browser,2025-12-30 19:03:34,SESS_10762
INT_007465,U0047,9,add_to_cart,mobile_app,2025-12-30 19:04:02,SESS_95773
INT_007266,U0161,18,click,desktop_browser,2025-12-30 19:04:17,SESS_18503
INT_002019,U0234,2,view,desktop_browser,2025-12-30 19:06:15,SESS_33951
INT_000555,U0290,1,view,desktop_browser,2025-12-30 19:10:12,SESS_36997
INT_000493,U0197,10,view,desktop_browser,2025-12-30 19:17:17,SESS_79453
INT_008769,U0166,20,view,desktop_browser,2025-12-30 19:22:34,SESS_17892
INT_005304,U0128,2,view,mobile_app,2025-12-30 19:24:35,SESS_90279
INT_001292,U0148,18,view,desktop_browser,2025-12-30 19:24:45,SESS_61003
INT_002873,U0030,7,click,desktop_browser,2025-12-30 19:32:17,SESS_50898
INT_004443,U0041,14,view,mobile_app,2025-12-30 19:33:40,SESS_80806
INT_006329,U0019,12,click,desktop_browser,2025-12-30 19:39:33,SESS_82298
INT_000569,U0343,11,view,mobile_app,2025-12-30 19:42:59,SESS_93107
INT_003138,U0212,9,purchase,mobile_app,2025-12-30 19:46:37,SESS_34437
INT_005664,U0226,5,purchase,desktop_browser,2025-12-30 19:48:57,SESS_20727
INT_000657,U0158,18,view,desktop_browser,2025-12-30 19:52:13,SESS_30788
INT_007554,U0387,6,add_to_cart,mobile_app,2025-12-30 19:58:02,SESS_76172
INT_004792,U0186,13,view,desktop_browser,2025-12-30 20:00:14,SESS_76650
INT_009843,U0500,18,view,mobile_app,2025-12-30 20:06:36,SESS_89827
INT_007577,U0294,8,click,desktop_browser,2025-12-30 20:08:27,SESS_84112
INT_004352,U0107,8,view,mobile_app,2025-12-30 20:19:45,SESS_28054
INT_008869,U0384,7,view,mobile_app,2025-12-30 20:31:07,SESS_54848
INT_005528,U0043,4,purchase,desktop_browser,2025-12-30 20:31:44,SESS_99187
INT_004458,U0276,15,view,desktop_browser,2025-12-30 20:39:35,SESS_35600
INT_007413,U0087,8,view,desktop_browser,2025-12-30 20:50:32,SESS_13739
INT_000612,U0268,4,view,mobile_app,2025-12-30 21:03:20,SESS_61252
INT_002673,U0151,13,view,mobile_app,2025-12-30 21:15:29,SESS_96472
INT_005457,U0086,18,view,mobile_app,2025-12-30 21:16:02,SESS_61168
INT_007629,U0289,15,view,desktop_browser,2025-12-30 21:16:54,SESS_14931
INT_003756,U0146,9,view,mobile_app,2025-12-30 21:18:00,SESS_91936
INT_005106,U0235,4,click,mobile_app,2025-12-30 21:22:17,SESS_12579
INT_003600,U0144,7,view,mobile_app,2025-12-30 21:28:13,SESS_84908
INT_002557,U0015,1,view,mobile_app,2025-12-30 21:30:02,SESS_23140
INT_005386,U0383,12,add_to_cart,desktop_browser,2025-12-30 21:33:36,SESS_36464
INT_006579,U0221,7,click,desktop_browser,2025-12-30 21:40:00,SESS_99531
INT_006544,U0198,12,view,desktop_browser,2025-12-30 21:40:54,SESS_30654
INT_009442,U0478,3,add_to_cart,mobile_app,2025-12-30 21:42:46,SESS_71992
INT_006622,U0424,17,view,desktop_browser,2025-12-30 21:44:49,SESS_74426
INT_009709,U0217,1,view,mobile_app,2025-12-30 21:47:43,SESS_41191
INT_008809,U0310,18,click,desktop_browser,2025-12-30 21:56:51,SESS_15954
INT_005560,U0027,20,click,desktop_browser,2025-12-30 21:57:28,SESS_35249
INT_005986,U0289,11,click,mobile_app,2025-12-30 21:59:39,SESS_30632
INT_000933,U0457,20,view,mobile_app,2025-12-30 22:05:02,SESS_24960
INT_006665,U0159,7,view,mobile_app,2025-12-30 22:09:13,SESS_18772
INT_004395,U0324,17,click,mobile_app,2025-12-30 22:09:35,SESS_93160
INT_002848,U0177,14,view,desktop_browser,2025-12-30 22:10:29,SESS_10356
INT_006841,U0490,18,view,mobile_app,2025-12-30 22:12:29,SESS_91560
INT_006448,U0046,6,click,desktop_browser,2025-12-30 22:13:34,SESS_81169
INT_005824,U0263,3,view,mobile_app,2025-12-30 22:15:13,SESS_34463
INT_005387,U0010,1,click,mobile_app,2025-12-30 22:15:40,SESS_13641
INT_004477,U0123,20,view,desktop_browser,2025-12-30 22:26:59,SESS_28447
INT_000560,U0067,20,click,mobile_app,2025-12-30 22:39:09,SESS_51146
INT_004339,U0299,7,view,mobile_app,2025-12-30 22:39:33,SESS_71396
INT_001615,U0484,20,click,desktop_browser,2025-12-30 22:52:52,SESS_32127
INT_004864,U0433,15,view,mobile_app,2025-12-30 22:54:12,SESS_40915
INT_008756,U0082,5,view,mobile_app,2025-12-30 22:55:30,SESS_72692
INT_005514,U0431,6,view,desktop_browser,2025-12-30 22:57:12,SESS_71191
INT_007408,U0460,3,click,desktop_browser,2025-12-30 23:14:20,SESS_14506
INT_007428,U0180,12,view,mobile_app,2025-12-30 23:22:32,SESS_85716
INT_002817,U0126,4,click,mobile_app,2025-12-30 23:24:27,SESS_18924
INT_007014,U0208,20,add_to_cart,mobile_app,2025-12-30 23:25:52,SESS_73297
INT_005571,U0053,14,view,desktop_browser,2025-12-30 23:36:42,SESS_52165
INT_005474,U0353,20,view,desktop_browser,2025-12-30 23:41:10,SESS_28295
INT_007232,U0117,18,click,mobile_app,2025-12-30 23:44:41,SESS_43213
INT_006220,U0271,15,click,desktop_browser,2025-12-30 23:46:27,SESS_94901
INT_007397,U0289,20,click,desktop_browser,2025-12-30 23:46:30,SESS_93735
INT_008160,U0320,15,view,desktop_browser,2025-12-30 23:49:11,SESS_15695
INT_006589,U0282,5,view,desktop_browser,2025-12-30 23:57:48,SESS_48839
INT_004931,U0216,19,view,desktop_browser,2025-12-31 00:03:03,SESS_90816
INT_004621,U0374,20,view,mobile_app,2025-12-31 00:06:33,SESS_96056
INT_000202,U0206,3,view,mobile_app,2025-12-31 00:06:59,SESS_41571
INT_003898,U0034,9,view,desktop_browser,2025-12-31 00:07:53,SESS_54561
INT_001917,U0460,3,view,desktop_browser,2025-12-31 00:18:40,SESS_23330
INT_000218,U0333,20,view,desktop_browser,2025-12-31 00:18:42,SESS_45154
INT_006005,U0208,14,add_to_cart,mobile_app,2025-12-31 00:19:11,SESS_45129
INT_005883,U0239,4,view,mobile_app,2025-12-31 00:25:44,SESS_49602
INT_005948,U0185,2,view,mobile_app,2025-12-31 00:30:12,SESS_49778
INT_002056,U0369,16,view,mobile_app,2025-12-31 00:30:38,SESS_64088
INT_000166,U0482,2,click,desktop_browser,2025-12-31 00:32:53,SESS_68245
INT_006099,U0325,14,view,desktop_browser,2025-12-31 00:33:03,SESS_89082
INT_002819,U0390,10,add_to_cart,mobile_app,2025-12-31 00:41:54,SESS_12188
INT_003013,U0217,16,click,desktop_browser,2025-12-31 00:42:41,SESS_16571
INT_001663,U0339,5,click,desktop_browser,2025-12-31 00:46:13,SESS_94971
INT_008908,U0212,20,view,desktop_browser,2025-12-31 00:52:57,SESS_32117
INT_006604,U0407,20,click,mobile_app,2025-12-31 00:58:17,SESS_28688
INT_008100,U0347,16,view,mobile_app,2025-12-31 00:59:31,SESS_34320
INT_007149,U0419,14,view,desktop_browser,2025-12-31 01:01:44,SESS_78557
INT_001722,U0424,16,view,desktop_browser,2025-12-31 01:04:31,SESS_22584
INT_000742,U0217,13,view,mobile_app,2025-12-31 01:06:52,SESS_37575
INT_005290,U0059,7,click,desktop_browser,2025-12-31 01:09:39,SESS_40036
INT_001475,U0037,9,purchase,desktop_browser,2025-12-31 01:16:10,SESS_54899
INT_001473,U0052,9,click,mobile_app,2025-12-31 01:18:59,SESS_72278
INT_000156,U0228,14,view,mobile_app,2025-12-31 01:19:19,SESS_69169
INT_005923,U0110,14,view,mobile_app,2025-12-31 01:23:29,SESS_33030
INT_000091,U0217,8,view,mobile_app,2025-12-31 01:25:58,SESS_42405
INT_002622,U0076,18,view,mobile_app,2025-12-31 01:33:38,SESS_32811
INT_008665,U0392,16,view,mobile_app,2025-12-31 01:35:08,SESS_67538
INT_005506,U0029,3,view,desktop_browser,2025-12-31 01:35:25,SESS_29713
INT_003884,U0144,3,view,mobile_app,2025-12-31 01:39:57,SESS_79660
INT_003636,U0064,3,view,desktop_browser,2025-12-31 01:43:31,SESS_59436
INT_000466,U0245,6,click,desktop_browser,2025-12-31 01:45:19,SESS_52158
INT_003189,U0019,16,view,desktop_browser,2025-12-31 01:45:28,SESS_84565
INT_004195,U0251,13,view,desktop_browser,2025-12-31 01:45:44,SESS_73948
INT_004772,U0341,18,view,desktop_browser,2025-12-31 01:46:04,SESS_59214
INT_008084,U0338,7,click,mobile_app,2025-12-31 01:48:27,SESS_52773
INT_001231,U0345,2,add_to_cart,desktop_browser,2025-12-31 01:51:29,SESS_76274
INT_005737,U0237,15,purchase,mobile_app,2025-12-31 01:56:45,SESS_66216
INT_000783,U0288,16,add_to_cart,desktop_browser,2025-12-31 02:00:46,SESS_56974
INT_002184,U0261,3,view,desktop_browser,2025-12-31 02:04:04,SESS_81923
INT_009089,U0483,12,add_to_cart,desktop_browser,2025-12-31 02:08:54,SESS_11510
INT_002207,U0329,14,view,desktop_browser,2025-12-31 02:12:16,SESS_23827
INT_001098,U0396,1,add_to_cart,mobile_app,2025-12-31 02:13:29,SESS_19281
INT_007824,U0149,16,view,mobile_app,2025-12-31 02:15:19,SESS_11059
INT_006079,U0055,6,click,desktop_browser,2025-12-31 02:20:07,SESS_92033
INT_008005,U0123,16,view,mobile_app,2025-12-31 02:27:25,SESS_91489
INT_001992,U0478,17,view,desktop_browser,2025-12-31 02:32:52,SESS_79951
INT_000026,U0206,11,view,desktop_browser,2025-12-31 02:51:22,SESS_24905
INT_003128,U0003,4,view,mobile_app,2025-12-31 03:02:40,SESS_10820
INT_006085,U0330,7,view,mobile_app,2025-12-31 03:02:53,SESS_14731
INT_009403,U0286,19,click,mobile_app,2025-12-31 03:08:46,SESS_41748
INT_002407,U0036,11,click,mobile_app,2025-12-31 03:11:10,SESS_15421
INT_008678,U0002,16,add_to_cart,mobile_app,2025-12-31 03:15:42,SESS_29476
INT_004003,U0403,4,click,mobile_app,2025-12-31 03:15:57,SESS_56683
INT_006088,U0210,6,view,mobile_app,2025-12-31 03:22:32,SESS_16683
INT_008688,U0482,17,view,desktop_browser,2025-12-31 03:28:42,SESS_86676
INT_002142,U0391,8,click,mobile_app,2025-12-31 03:29:49,SESS_43392
INT_008141,U0392,6,view,mobile_app,2025-12-31 03:30:50,SESS_42044
INT_001989,U0313,13,click,desktop_browser,2025-12-31 03:31:52,SESS_27767
INT_001855,U0379,6,view,mobile_app,2025-12-31 03:46:56,SESS_35990
INT_008616,U0245,12,add_to_cart,mobile_app,2025-12-31 03:48:46,SESS_49653
INT_005677,U0483,9,view,mobile_app,2025-12-31 03:59:39,SESS_20632
INT_005900,U0381,19,view,desktop_browser,2025-12-31 04:06:14,SESS_21316
INT_004117,U0125,2,click,desktop_browser,2025-12-31 04:07:15,SESS_75642
INT_004914,U0354,8,click,mobile_app,2025-12-31 04:12:42,SESS_16326
INT_008608,U0438,19,view,mobile_app,2025-12-31 04:18:22,SESS_25269
INT_009362,U0065,11,click,desktop_browser,2025-12-31 04:23:44,SESS_16226
INT_008280,U0273,8,click,desktop_browser,2025-12-31 04:24:20,SESS_97486
INT_003532,U0030,20,view,mobile_app,2025-12-31 04:30:02,SESS_59435
INT_004623,U0229,9,view,desktop_browser,2025-12-31 04:30:08,SESS_15185
INT_002820,U0169,14,click,mobile_app,2025-12-31 04:32:38,SESS_31701
INT_003410,U0300,20,click,mobile_app,2025-12-31 04:33:56,SESS_97972
INT_003483,U0375,6,view,desktop_browser,2025-12-31 04:38:55,SESS_34097
INT_007618,U0463,2,view,mobile_app,2025-12-31 04:41:00,SESS_60334
INT_003315,U0404,1,purchase,mobile_app,2025-12-31 04:43:10,SESS_16996
INT_000324,U0424,11,view,mobile_app,2025-12-31 04:47:32,SESS_54614
INT_003081,U0118,1,view,mobile_app,2025-12-31 04:50:02,SESS_73535
INT_001126,U0254,10,view,desktop_browser,2025-12-31 04:50:33,SESS_21859
INT_002714,U0393,10,view,desktop_browser,2025-12-31 04:57:46,SESS_30314
INT_001363,U0424,20,view,desktop_browser,2025-12-31 05:01:44,SESS_49335
INT_004041,U0208,20,purchase,desktop_browser,2025-12-31 05:03:41,SESS_73246
INT_008396,U0202,3,view,mobile_app,2025-12-31 05:05:15,SESS_95450
INT_008107,U0068,13,view,mobile_app,2025-12-31 05:11:33,SESS_79973
INT_004561,U0181,5,view,desktop_browser,2025-12-31 05:13:17,SESS_34587
INT_006918,U0113,7,click,desktop_browser,2025-12-31 05:14:52,SESS_30423
INT_007004,U0210,15,view,desktop_browser,2025-12-31 05:16:58,SESS_41610
INT_003506,U0266,16,add_to_cart,desktop_browser,2025-12-31 05:23:43,SESS_66281
INT_008602,U0270,8,click,mobile_app,2025-12-31 05:31:53,SESS_35676
INT_009866,U0069,2,view,desktop_browser,2025-12-31 05:33:12,SESS_79817
INT_000761,U0289,17,click,mobile_app,2025-12-31 05:34:00,SESS_10280
INT_002442,U0164,13,view,desktop_browser,2025-12-31 05:35:28,SESS_35029
INT_009117,U0279,12,view,desktop_browser,2025-12-31 05:40:24,SESS_18204
INT_006666,U0451,4,view,desktop_browser,2025-12-31 05:41:33,SESS_75684
INT_000670,U0421,20,add_to_cart,desktop_browser,2025-12-31 05:46:00,SESS_48455
INT_009138,U0050,6,view,desktop_browser,2025-12-31 05:57:31,SESS_37027
INT_001201,U0235,9,view,mobile_app,2025-12-31 06:16:36,SESS_78030
INT_009374,U0183,1,view,desktop_browser,2025-12-31 06:19:34,SESS_32652
INT_006301,U0397,6,view,desktop_browser,2025-12-31 06:21:50,SESS_20233
INT_002653,U0305,9,add_to_cart,desktop_browser,2025-12-31 06:24:06,SESS_59384
INT_002359,U0012,17,view,desktop_browser,2025-12-31 06:25:11,SESS_36022
INT_005208,U0025,5,view,mobile_app,2025-12-31 06:28:44,SESS_86775
INT_005521,U0005,8,add_to_cart,mobile_app,2025-12-31 06:35:23,SESS_79885
INT_007481,U0138,3,add_to_cart,mobile_app,2025-12-31 06:44:31,SESS_49261
INT_000364,U0312,20,click,desktop_browser,2025-12-31 06:53:33,SESS_68761
INT_008544,U0103,8,view,mobile_app,2025-12-31 07:04:07,SESS_93914
INT_003428,U0331,13,add_to_cart,desktop_browser,2025-12-31 07:06:06,SESS_67100
INT_004771,U0041,9,view,desktop_browser,2025-12-31 07:11:57,SESS_56083
INT_004951,U0277,14,view,mobile_app,2025-12-31 07:12:03,SESS_45988
INT_009549,U0480,1,view,mobile_app,2025-12-31 07:12:45,SESS_58296
INT_007033,U0351,1,click,desktop_browser,2025-12-31 07:13:51,SESS_83942
INT_008358,U0006,20,click,mobile_app,2025-12-31 07:15:32,SESS_81400
INT_000659,U0356,11,purchase,mobile_app,2025-12-31 07:16:12,SESS_94573
INT_008868,U0418,20,purchase,mobile_app,2025-12-31 07:24:30,SESS_83483
INT_007243,U0239,3,click,mobile_app,2025-12-31 07:30:48,SESS_67942
INT_008549,U0392,1,view,mobile_app,2025-12-31 07:34:57,SESS_56325
INT_006455,U0439,7,view,mobile_app,2025-12-31 07:38:16,SESS_54959
INT_000559,U0197,5,view,mobile_app,2025-12-31 07:40:39,SESS_72793
INT_004977,U0042,10,click,mobile_app,2025-12-31 07:41:27,SESS_14132
INT_008133,U0212,5,view,mobile_app,2025-12-31 07:43:30,SESS_65310
INT_002404,U0409,5,click,desktop_browser,2025-12-31 07:45:53,SESS_54141
INT_009816,U0446,5,view,desktop_browser,2025-12-31 07:49:28,SESS_15840
INT_006391,U0456,1,view,mobile_app,2025-12-31 07:51:21,SESS_42225
INT_002821,U0371,13,click,mobile_app,2025-12-31 07:52:54,SESS_33183
INT_000297,U0172,6,view,mobile_app,2025-12-31 07:54:08,SESS_58051
INT_006738,U0129,1,click,mobile_app,2025-12-31 07:58:45,SESS_73687
INT_005787,U0012,18,view,mobile_app,2025-12-31 08:06:38,SESS_38592
INT_008459,U0456,17,purchase,desktop_browser,2025-12-31 08:12:08,SESS_88551
INT_007645,U0345,2,add_to_cart,mobile_app,2025-12-31 08:13:38,SESS_66664
INT_006563,U0378,15,add_to_cart,desktop_browser,2025-12-31 08:21:51,SESS_65444
INT_001807,U0083,4,add_to_cart,desktop_browser,2025-12-31 08:22:23,SESS_23611
INT_000549,U0144,20,purchase,desktop_browser,2025-12-31 08:23:59,SESS_83960
INT_005621,U0350,12,view,desktop_browser,2025-12-31 08:30:11,SESS_12609
INT_000033,U0467,11,view,desktop_browser,2025-12-31 08:35:56,SESS_14385
INT_007406,U0342,8,view,mobile_app,2025-12-31 08:38:50,SESS_88471
INT_005535,U0071,4,add_to_cart,desktop_browser,2025-12-31 08:38:51,SESS_32426
INT_001339,U0394,18,click,mobile_app,2025-12-31 08:44:04,SESS_30208
INT_003111,U0345,11,add_to_cart,mobile_app,2025-12-31 08:45:29,SESS_29672
INT_003951,U0497,9,view,desktop_browser,2025-12-31 08:52:50,SESS_96490
INT_009776,U0448,3,view,desktop_browser,2025-12-31 09:07:42,SESS_61769
INT_004431,U0301,6,view,mobile_app,2025-12-31 09:13:55,SESS_82879
INT_004104,U0403,10,view,mobile_app,2025-12-31 09:14:20,SESS_97164
INT_000601,U0124,5,click,desktop_browser,2025-12-31 09:16:29,SESS_77334
INT_008470,U0460,6,view,mobile_app,2025-12-31 09:18:13,SESS_31569
INT_004607,U0107,1,view,desktop_browser,2025-12-31 09:21:15,SESS_19754
INT_003509,U0487,12,purchase,mobile_app,2025-12-31 09:27:37,SESS_60915
INT_003701,U0467,2,purchase,mobile_app,2025-12-31 09:27:51,SESS_55034
INT_009681,U0136,4,click,mobile_app,2025-12-31 09:42:26,SESS_58960
INT_007879,U0057,17,view,desktop_browser,2025-12-31 09:44:02,SESS_68115
